"text","label","model","source","domain","language"
"您是喜欢猜想和做预案的人。因为有时不太切合实际，所以您觉得您爱幻想。每个人的知识和经验都是有限的，不可能所有想法都符号实际，因此，即使有时想得很荒唐，也不要气馁。
喜欢猜想和做预案的人，具有较多的创造力。您也许可以往这方面发展。
仅供参考。祝您成功！","0.0","human","chinese","","chinese"
"1200左右的手机，从功能各方面来说应该是直板机，直板机之中诺基亚莫属了。建议你买直板机，首选诺基亚3108正合你的价位1200元左右，16和弦，300条电话本，手写输入，带摄像头，彩色4096像素，无线下载等功能。或选3100也可以。如想翻盖手机可选三星X458（1600左右）但不带摄像头。直板机之中还可选三星X108；该机在铃声方面就比诺基亚强，‘40和弦’；屏幕色彩也比诺基亚好‘65536色’。你自已的手机你自已选择吧，也希望能给你带来帮助。","0.0","human","chinese","","chinese"
"能，可以去考。你参看一下这个！","","","","",""
"卫生部关于医师资格考试报名资格暂行规定","","","","",""
"　　为做好医师资格考试报名工作，现对医师资格考试报名资格规定如下：","","","","",""
"　　 一、符合《中华人民共和国执业医师法》（以下简称《医师法》）、《医师资格考试暂行办法》（卫生部令第4号）和《传统医学师承和确有专长人员医师资格考核考试暂行办法》（卫生部令第6号）的有关规定。","","","","",""
"　　 二、报考人员应按本人试用期所从事的专业报考相应类别的医师资格。类别专业的毕业生不得报考临床、口腔、公共卫生类别医师资格。","","","","",""
"　　 三、具有临床医学专业学历，试用期在医疗机构检验科工作的，可以参加临床类别医师资格考试。","","","","",""
"　　 四、具有医学营养学专业学历的，可以根据试用期的工作岗位报考临床或公共卫生类别的医师资格考试。","","","","",""
"　　 五、已获得临床执业医师资格的人员，并取得省级以上教育行政部门认可的中医专业学历或者脱产两年以上系统学习中医药专业知识或者参加过省级中医（药）行政部门批准举办的西医学习中医培训班、并系统学习了中医药基础和中医临床主要课程的，可以申请参加中西医结合执业医师资格考试。","","","","",""
"　　 已获得临床执业助理医师资格的人员，并取得省级以上教育行政部门认可的中医专业学历或者脱产两年以上系统学习中医药专业知识或者参加过省级中医（药）行政部门批准举办的西医学习中医培训班、并系统学习了中医药基础和中医临床主要课程的，可以申请参加中西医结合执业助理医师资格考试。","","","","",""
"　　 六、根据《医师法》第四十三条，对《医师法》第九条第二项报名资格作如下补充规定：","","","","",""
"　　 1．在《医师法》颁布前具有高等学校医学专业专科学历并已经转正，但未取得医师职务任职资格者，可凭转正证明和转正后连续工作两年以上并考核合格证明申请报考执业医师资格考试。","","","","",""
"　　 2．在《医师法》颁布前具有中等专业学校医学专业学历并已经转正，取得医士职务任职资格，但未取得医师职务任职资格者，可凭医士职务任职资格证明和所在医疗、预防、保健机构连续从事医士业务工作五年以上或医士从业时间和取得执业助理医师执业证书后执业时间累计满五年的证明申请报考执业医师资格考试。","","","","",""
"　　 七、七年制临床医学、口腔医学、中医学的临床硕士生和八年制毕业生在学习期间有相当于大学本科的一年生产实习和一年以上严格的临床实践训练，可在毕业当年参加医师资格考试。","","","","",""
"　　 临床医学、口腔医学、中医学和公共卫生预防医学硕士或博士研究生在学习期间已具有一年以上的临床实践训练或公共卫生实践的经历，可在毕业当年参加医师资格考试。","","","","",""
"　　 八、对通过医学自学考试和广播电视大学获得医学专业学历，报名参加医师资格考试的，除符合《医师法》及有关文件的规定外，还应符合下列规定：","","","","",""
"　　 1．1998年6月30日以前，报名参加医学自学考试，其后取得医学专业学历的人员，其学历可以作为医师资格考试报名的学历依据。","","","","",""
"　　 2．2003年12月31日前广播电视大学毕业并取得医学专业学历的人员，其学历可以作为医师资格考试报名的学历依据。","","","","",""
"　　 3．具有医师资格的在职卫生技术人员经自学考试或广播电视大学毕业取得的医学专业学历，可以作为医师资格考试报名的学历依据。","","","","",""
"　　 九、符合《传统医学师承和确有专长人员医师资格考核考试暂行办法》中有关规定，经执业医师资格考试资格考核合格并推荐或者取得执业助理医师执业证书后，在执业医师指导下，在医疗机构工作满五年的传统医学师承或确有专长人员，可以申请报考中医类别执业医师资格考试；经执业助理医师资格考试资格考核合格并推荐的传统医学师承或确有专长人员，可以申请报考中医类别执业助理医师资格考试。","","","","",""
"　　 十、1998年6月26日前已取得有效行医资格的传统医学师承或确有专长人员，2000年前参加过全国医师资格考试的资格考核而不合格者，仍可申请参加全国医师资格考试的资格考核；2000年以前未申请参加全国医师资格考试的资格考核的，今后不再受理全国医师资格考试的资格考核申请。","","","","",""
"　　 十一、符合报考执业医师资格条件的人员可以报考同类别的执业助理医师资格。","","","","",""
"　　 十二、取得执业医师或执业助理医师资格后，又获得省级以上教育行政部门认可的中等专业学校或高等学校其他类别的医学专业学历者，可按规定在所跨类别的专业工作岗位上连续试用期满一年并考核合格后，报考相应类别的医师资格。","","","","",""
"　　 临床类别医师报考中医类别中西医结合医师资格除外。","","","","",""
"　　 十三、在乡级以上计划生育技术服务机构中工作，符合《医师法》第九条、第十条规定条件的，可以报考临床类别医师资格考试。","","","","",""
"　　 十四、在军队企业所属医疗、预防、保健机构中工作，符合报考条件的考生应作为地方考生按照属地管理原则，到驻地附近考点办公室报名，并参加相应考试。","","","","",""
"　　 在公安边防、消防、警卫部队医疗、预防、保健机构工作、符合报考条件的在编人员报名参加医师资格考试，可参照地方报考人员按规定在地方报考。","","","","",""
"　　 十五、医师资格考试报考人员试用期截止至考试当年8月31日。","","","","",""
"　　 十六、具有下列情形之一的，不予受理医师资格考试报名：","","","","",""
"　　 1．卫生职业高中毕业生；","","","","",""
"　　 2．护理、助产、药学、医学检验、卫生管理系的大中专毕业生；","","","","",""
"　　 3．非现役军人持军队医疗、预防、保健机构出具的试用期证明报考或在军队报名参加医师资格考试的；","","","","",""
"　　 4．现役军人持地方医疗、预防、保健机构出具的试用期证明报考的；","","","","",""
"　　 5．1998年7月1日以后，非在职卫生技术人员参加医学自学考试，并取得医学专业学历报考医师资格考试的；","","","","",""
"　　 6．1999年1月1日以后入学的卫生职工中等专业学校的学生毕业后报考执业助理医师资格考试的；","","","","",""
"　　 7．2000年1月1日以后，非在职卫生技术人员参加广播电视大学学习，取得医学专业学历报考医师资格考试的；","","","","",""
"　　 8．2004年1月1日以后，非在职卫生技术人员参加广播电视大学学习取得医学专业学历报考医师资格考试的。","","","","",""
"　　 十七、参加医师资格考试的考生，其试用机构按《医师资格考试暂行办法》第四十一条规定认定。","","","","",""
"　　 十八、试用机构出具的试用期满一年并考核合格的证明连续两次（两年）有效。第三次（年）参加医师资格考试除需提供原试用期满一年并考核合格的证明外，还应提供县级以上卫生行政部门指定的培训机构培训6个月并考核合格的证明。","","","","",""
"　　 十九、县级以上中医（药）主管部门指定的考核机构出具的全国医师资格考试的资格考核合格证明连续两次（两年）有效。","","","","",""
"　　 二十、年度实践技能考试合格，而医学综合笔试不合格，其实践技能考试合格成绩不作为以后年度参加医学综合笔试的依据。","","","","",""
"　　 二十一、盲人医疗按摩人员不参加医师资格考试，作为特殊群体另行制定考试办法。","","","","",""
"　　 二十二、关于取得内地医学专业学历的台湾、香港、澳门居民以及取得中国（不含台湾、香港、澳门）医学专业学历的外籍人员的报名资格问题另行规定。","","","","",""
"　　 二十三、在考生资格审查过程中，各地要互相支持。对于其它卫生行政部门提出协助确认考生毕业学校和学历的，要予以积极配合。","0.0","human","chinese","","chinese"
"百慕大是一个外国私人拥有的群岛，由三个岛屿组成，位于大西洋西南部，距离美国佛罗里达州的海岸线约一千公里。百慕大没有完整的政府，由英国政府担任保护国，但百慕大的政治体制和法律系统却是独立的。

百慕大的居民主要来自英国，美国和加勒比海地区，他们有着自己的文化和传统。虽然百慕大拥有自己的政治体制和法律系统，但仍然存在着一些问题，导致百慕大出现了许多事故。

首先，百慕大的经济发展缓慢，政府缺乏资金，基础设施发展不足，社会福利也不完善，这些因素都导致了百慕大出现了许多事故。

其次，百慕大的政治体制也不够完善，政府缺乏经验，导致政策制定不够有效，也导致了百慕大出现许多事故。

此外，百慕大的社会稳定也不够，犯罪率较高，政府也缺乏有效的执法措施，这些因素也导致了百慕大出现了许多事故。","1.0","davinci","chinese","","chinese"
